,trial_index,arm_name,trial_status,generation_method,AUC@1,AUC@10,AUC@11,AUC@12,AUC@13,AUC@14,AUC@15,AUC@16,AUC@17,AUC@18,AUC@19,AUC@2,AUC@20,AUC@21,AUC@22,AUC@23,AUC@24,AUC@25,AUC@26,AUC@27,AUC@28,AUC@29,AUC@3,AUC@30,AUC@31,AUC@32,AUC@33,AUC@34,AUC@35,AUC@36,AUC@37,AUC@38,AUC@39,AUC@4,AUC@40,AUC@5,AUC@6,AUC@7,AUC@8,AUC@9,Weighted_AUC,Weighted_F1,layers,lr,batch_size,aggregation,hid
12,12,12_0,COMPLETED,BoTorch,0.5,0.4350984067478913,0.42511502459146433,0.41892749484372516,0.41559574805648103,0.41228070175438597,0.4071669071669071,0.4045214045214045,0.4025974025974026,0.4038800705467372,0.40363957030623693,0.4543238580964524,0.4240820907487574,0.4237588652482269,0.42988394584139267,0.43939393939393945,0.45135135135135135,0.4512541806020067,0.45877926421404686,0.46237915090374104,0.47037226775956287,0.47037904414953596,0.4581864546613665,0.4769754055468341,0.47996141366307116,0.48827160493827165,0.49444444444444446,0.49694444444444447,0.5011111111111111,0.5050925925925925,0.513157894736842,0.5262677484787018,0.5231286795626577,0.4479486987174679,0.5256518082422204,0.4519186843307446,0.44987756351392716,0.44408552530379947,0.4376068376068376,0.4383061383061383,0.454412711491339,0.022674347005235525,2,0.0001,16,max,128
28,28,9_0,COMPLETED,BoTorch,0.5,0.5013277100905967,0.49452641599238456,0.49944470886879266,0.5122957321910202,0.5105263157894737,0.5156325156325157,0.5210036876703543,0.5221260221260221,0.5284591951258618,0.5374378707712041,0.49414985374634357,0.5341510341510342,0.5056415215989685,0.48468729851708575,0.4656457624372063,0.4469287469287469,0.43846153846153846,0.42943143812709034,0.42244640605296346,0.4209357923497268,0.4198109116141903,0.506075151878797,0.41365777080062793,0.4099798298693326,0.40396825396825403,0.4185185185185185,0.41712962962962963,0.4161111111111111,0.41435185185185186,0.4072124756335282,0.4132860040567951,0.41452901597981495,0.5048001200030001,0.41200588730025234,0.4981346124562204,0.5017217630853994,0.48754037840332254,0.5048174048174049,0.5045843045843046,0.4704677767289347,0.8530405877913012,3,0.0001,64,max,128
16,16,16_0,COMPLETED,BoTorch,0.5,0.47852233676975947,0.4748532444867523,0.45993971124861177,0.44240837696335084,0.4369218500797448,0.4222382555715889,0.4151835818502485,0.41205707872374536,0.4089305755972422,0.40195606862273536,0.45391134778369463,0.4201539201539201,0.45962282398452614,0.481785944551902,0.4974072273537514,0.5179361179361179,0.5270066889632107,0.5361204013377927,0.5415720891130728,0.551058743169399,0.5519125683060109,0.4612615315382885,0.5560788417931275,0.5523984916250111,0.5511463844797179,0.5501851851851851,0.5523148148148148,0.5543518518518519,0.5549999999999999,0.5473684210526316,0.5525354969574037,0.5520395290159799,0.4630990774769369,0.5550883095037847,0.4725521547129587,0.4793771043771044,0.4859252422704199,0.4908702408702409,0.47661227661227656,0.49340991864666334,0.8301694328403829,2,0.00016586771690741542,64,max,128
22,22,22_0,COMPLETED,BoTorch,0.44041101027525686,0.47524211184004994,0.46493733142947796,0.46287482151356496,0.4633507853403141,0.46818181818181814,0.4644861311527978,0.46352413019079686,0.4638447971781305,0.46176046176046176,0.4632034632034632,0.550513762844071,0.4646464646464647,0.46881044487427465,0.47275950999355254,0.47253281477880404,0.47674037674037667,0.47265886287625414,0.47399665551839465,0.4750735603194619,0.4799351092896175,0.4813947436898257,0.5596264906622666,0.4871794871794872,0.48890642813294743,0.49338624338624343,0.5087037037037038,0.5127777777777778,0.5151851851851852,0.517962962962963,0.5332358674463936,0.5487829614604463,0.5463624894869639,0.5302632565814145,0.5481497056349873,0.5711131414649002,0.6017370676461585,0.5693739424703891,0.49638694638694636,0.4749028749028749,0.4968612737916294,0.6211134004097153,2,0.0001,16,sum,128
19,19,19_0,COMPLETED,BoTorch,0.5,0.4944548578569197,0.48944946850706017,0.486514358242107,0.48580041250198314,0.4829346092503987,0.47827481160814495,0.4772326438993106,0.47330447330447334,0.47001763668430335,0.47113997113997114,0.4979374484362109,0.4777938111271444,0.48380077369439073,0.48484848484848486,0.48695511262356184,0.49312039312039313,0.49356187290969905,0.4970735785953177,0.5009667927700714,0.5093066939890711,0.5102784283112152,0.49219980499512483,0.514826443397872,0.5148645093396476,0.520899470899471,0.5296296296296297,0.5325925925925926,0.5337962962962963,0.5358333333333333,0.5406432748538011,0.5535496957403652,0.5534062237174096,0.49512487812195305,0.5567703952901598,0.5010278666057562,0.4996556473829201,0.5007691124442393,0.49393939393939396,0.49362859362859357,0.5018470166349475,0.022674347005235525,3,0.0008898517761255011,32,max,128
26,26,9_0,COMPLETED,BoTorch,0.5,0.4554045610746642,0.44137712200539425,0.4318578454704109,0.4263049341583373,0.4248006379585327,0.41895141895141896,0.416065416065416,0.4177489177489177,0.4316979316979317,0.41670675004008334,0.45263631590789777,0.44356261022927684,0.49451966473243064,0.5122501611863314,0.5199724517906337,0.538984438984439,0.5459866220735786,0.5547658862876254,0.562673392181589,0.5659153005464481,0.5676121085957151,0.4543238580964524,0.5738705738705738,0.5767780408664387,0.5830687830687831,0.5742592592592591,0.5787037037037036,0.5837037037037036,0.5878703703703704,0.593859649122807,0.6026369168356998,0.6011354079058031,0.4675241881047026,0.6092304457527333,0.470229937566621,0.4709978573614937,0.47069681587448087,0.463869463869464,0.46200466200466206,0.5042175971693876,0.8529096658749508,3,0.0001,64,max,128
27,27,9_0,COMPLETED,BoTorch,0.5,0.4528272414870353,0.43653815643344435,0.4060764715214977,0.3859273361891163,0.3847687400318979,0.3787878787878788,0.3759820426487093,0.379028379028379,0.39762706429373096,0.41109507776174437,0.4997374934373359,0.4418791085457752,0.5134590586718247,0.5406995486782721,0.5500729217306758,0.5732186732186731,0.5851170568561873,0.5927257525083611,0.603741067675494,0.5991290983606558,0.5989244513834678,0.4999624990624766,0.6015175300889587,0.6038761729369464,0.6089506172839507,0.5950462962962964,0.5990740740740741,0.6028703703703704,0.6068518518518519,0.6094541910331384,0.6065922920892495,0.6133830950378469,0.4986499662491562,0.617640874684609,0.48717070199482265,0.4810223446587083,0.48161821258267956,0.4811188811188811,0.46103341103341106,0.5140259204397822,0.8530405877913012,3,0.0001,64,max,128
6,6,6_0,COMPLETED,Sobol,0.5084002100052502,0.5508044361137144,0.554259876249405,0.5585435506901476,0.560764715214977,0.5631578947368421,0.5683020683020683,0.5698252364919032,0.5739137405804073,0.5743947410614078,0.5649350649350648,0.5334883372084303,0.5456950456950456,0.5515796260477112,0.5447292069632494,0.5379192999513855,0.5257166257166257,0.5273411371237458,0.520819397993311,0.5151744430432955,0.5070867486338798,0.5072426056032613,0.5441011025275633,0.5002616431187861,0.49583442953608703,0.4873897707231041,0.4824074074074074,0.47962962962962963,0.47731481481481475,0.4765740740740741,0.46773879142300195,0.4511156186612576,0.45300672834314554,0.5419260481512038,0.45164003364171573,0.5382975483477995,0.5376874808692991,0.53537917243501,0.5454545454545454,0.5478243978243978,0.5257791378971374,0.8530405877913012,3,0.011085610714303211,64,max,128
21,21,21_0,COMPLETED,BoTorch,0.5,0.46766635426429237,0.44558146914167857,0.42916071711883225,0.4226558781532604,0.4174242424242424,0.4143017476350808,0.4052028218694885,0.40404040404040403,0.4202340869007536,0.4352252685586019,0.5139128478211956,0.4888568221901555,0.5043520309477756,0.5172872340425533,0.5465888834872793,0.5714168714168715,0.5829431438127091,0.5955685618729096,0.6088272383354351,0.614412568306011,0.6158383207563535,0.5122628065701642,0.6213151927437642,0.6306235201262826,0.6384479717813052,0.630462962962963,0.6356481481481482,0.6411111111111112,0.6449074074074075,0.6504873294346978,0.6505070993914808,0.6558031959629941,0.5089252231305783,0.6600084104289319,0.49242424242424243,0.49843128252219165,0.48692508844793103,0.4947940947940948,0.4881895881895882,0.5336186938024717,0.8530405877913012,2,0.001892915096697453,16,mean,128
29,29,29_0,COMPLETED,BoTorch,0.5,0.47938144329896903,0.45946374742186263,0.4346343011264477,0.42376646041567506,0.41251993620414673,0.40820907487574143,0.40404040404040403,0.39987173320506647,0.3995510662177329,0.4065255731922398,0.5215630390759769,0.44099727433060765,0.48073823339780786,0.5052385557704707,0.5306271268838114,0.5650286650286651,0.5804347826086957,0.5934782608695652,0.6068095838587643,0.6177424863387978,0.6234712464220661,0.523025575639391,0.6306471306471306,0.6408839779005524,0.6506172839506172,0.6411111111111111,0.6474074074074073,0.6526851851851851,0.6557407407407406,0.660233918128655,0.6606490872210953,0.6628469301934398,0.5228755718892972,0.6675777964676198,0.5150753768844222,0.5242194674012857,0.4923857868020305,0.48896658896658896,0.4895104895104895,0.534981596510113,0.8229754984074745,3,0.00010214330995991388,64,max,128
