,trial_index,arm_name,trial_status,generation_method,AUC@1,AUC@10,AUC@11,AUC@12,AUC@13,AUC@14,AUC@15,AUC@16,AUC@17,AUC@18,AUC@19,AUC@2,AUC@20,AUC@21,AUC@22,AUC@23,AUC@24,AUC@25,AUC@26,AUC@27,AUC@28,AUC@29,AUC@3,AUC@30,AUC@31,AUC@32,AUC@33,AUC@34,AUC@35,AUC@36,AUC@37,AUC@38,AUC@39,AUC@4,AUC@40,AUC@5,AUC@6,AUC@7,AUC@8,AUC@9,Weighted_AUC,Weighted_F1,layers,lr,batch_size,aggregation,hid
10,10,10_0,COMPLETED,BoTorch,0.5956112352377912,0.40507728785737085,0.40524599881446355,0.40521408052528385,0.4054489079385345,0.40555606219506635,0.4061191920113082,0.40619898773425744,0.3997361225309291,0.4004341034757027,0.3955631655251713,0.5955861565820072,0.3982849909075382,0.39025960208532817,0.3921324759401273,0.3825336142410757,0.38003023094459315,0.38305272255834055,0.38870556526806527,0.39330545661892913,0.39167909756119085,0.3952246197382384,0.5946012493730336,0.39401641250539887,0.39442265795206966,0.3909886640837996,0.3975871223577645,0.4019179894179894,0.4008323890874227,0.4005275347400926,0.3948485377056805,0.3925303188626073,0.3991685563114135,0.4042451324609001,0.3968918111177525,0.4044001641512015,0.4045415165747116,0.40480826227714195,0.40497241347863755,0.40504536956819115,0.4165578518325565,0.6149525700214122,3,0.03485861024115935,16,sum,128
11,11,11_0,COMPLETED,BoTorch,0.5955884364598057,0.40567461584059095,0.40546942683872145,0.40527335734804615,0.405132004924536,0.40512744516893895,0.4059048834982445,0.40645433404769504,0.39889716427328525,0.4097438502007609,0.3953981902714593,0.5955884364598057,0.3921639054383973,0.3764815405894244,0.37786220155981837,0.3672858867531483,0.36368817524036073,0.3664442523768366,0.3723120629370629,0.3787734796585378,0.3744273697404076,0.37834655616756785,0.5957115498609274,0.3750124588856773,0.37625272331154686,0.370591189553738,0.3780371005141647,0.37964852607709754,0.3791401551468666,0.3775218733916624,0.3701959416245131,0.3680852411259935,0.3717687074829932,0.5958415028954448,0.3745837247032704,0.5963225571109388,0.522479595093703,0.40442980256258265,0.40466690985363185,0.40520268113629104,0.4248558180797062,0.5949587622936215,2,0.011730538359666287,16,sum,128
1,1,1_0,COMPLETED,Sobol,0.5,0.5022935570653413,0.5070813004422963,0.5069718663079659,0.5155305275637225,0.5163877616159773,0.5020017327071269,0.4888331585427021,0.48218349044878295,0.49481088229375286,0.4987901814727791,0.4472709862751357,0.5057141852450946,0.5082827960421321,0.5021941734917773,0.5047610311523529,0.5023106849043513,0.48453932584269666,0.4726617132867133,0.4658827029394508,0.462341009594591,0.4620748900904543,0.4472801057863299,0.45497635580362583,0.4486399004046063,0.4479408810446262,0.4547501428235373,0.44126984126984126,0.41911444260437547,0.4175501801338137,0.4186871329728473,0.42446407650169404,0.4334845049130764,0.4542975696502667,0.4179830928187175,0.4842551639232137,0.4907345766266928,0.4955223200036478,0.49935479458301035,0.49735078199808486,0.481523718723569,0.4655260615338502,3,0.0007508428155332961,64,max,128
29,29,29_0,COMPLETED,BoTorch,0.5,0.48133236058547263,0.4781496511786968,0.4748347088596051,0.4756281063335005,0.4699466508595139,0.47468423692490086,0.4693949204322648,0.4929967302139702,0.49118377047138084,0.49688046792981055,0.50121061511103,0.49294706278319755,0.5078465794233429,0.5002498316352023,0.5071844522299025,0.5092241550203191,0.49649092480553153,0.4921328671328671,0.4849639283028534,0.48832672804145005,0.485587952903128,0.5012220145000228,0.4900495033057577,0.4748708372237784,0.4762734969149089,0.47909735524414426,0.481557067271353,0.4694935936546675,0.4886644364384972,0.47107389964532825,0.4662613596782875,0.4870748299319728,0.5056609365737996,0.48243104773290063,0.5035588892435365,0.4927454288450139,0.48971775112853944,0.48595139300533485,0.4860699466508595,0.4888032623260347,0.1857793059074956,2,0.00018301858861204318,32,max,128
26,26,26_0,COMPLETED,BoTorch,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49878934624697335,0.49743589743589745,0.4986910994764398,0.49441340782122906,0.4922842947764892,0.48947277441659465,0.48591200466200474,0.48274921700038836,0.48200241850776304,0.47362676234271567,0.5,0.4681606254914339,0.45550575785869907,0.45629932558473235,0.45925328494135836,0.4651455026455026,0.4556785496382812,0.4666881111682964,0.47091400662829236,0.4601817548526013,0.47552910052910047,0.5,0.4615959354453078,0.5,0.5,0.5,0.5,0.5,0.49134607850667594,0.5949587622936215,3,0.00011664019915050256,64,max,128
25,25,25_0,COMPLETED,BoTorch,0.5,0.5086270575897132,0.5029501618713237,0.5019515753955588,0.48881035976471665,0.4878550909671242,0.4970315991062879,0.5033970179198395,0.5072231676769222,0.4894636474274817,0.4941758736189572,0.5163604030823947,0.4827092522078105,0.48858389190339396,0.48945819121896106,0.5004024240128775,0.5018336802458123,0.49788072601555744,0.5022727272727273,0.48732738887190213,0.4862083270811083,0.4857850320885341,0.5168368975422917,0.4759626565666633,0.4601182695300342,0.4634811307217678,0.46170648922942503,0.45689720332577477,0.44203782794386826,0.4618373648996398,0.45174138031280886,0.44900414806370925,0.45854119425548,0.5228215767634855,0.43706771411493467,0.5192649673977474,0.5175687383156263,0.5131685741644247,0.5112033195020746,0.5140577265058593,0.4944673915850274,0.2391351007977386,3,0.008680195937167914,64,max,128
3,3,3_0,COMPLETED,Sobol,0.5,0.4506224066390041,0.4578587387716018,0.4571747754320369,0.4806506771237062,0.4815671879987233,0.48459486571519766,0.47638502576261915,0.47466871904698166,0.4961692524412332,0.5010998350247462,0.46895262413934613,0.5132795153366221,0.5210181934248325,0.5307944645999435,0.5213018416816589,0.5256901080384577,0.5424235090751944,0.5372304778554778,0.5499962812683354,0.5567643190664913,0.5585931578149478,0.46899822169531713,0.5863262345371385,0.6055088702147526,0.5966853207059837,0.5974392579897166,0.601218820861678,0.608058049333217,0.5973108594956253,0.5990900633757776,0.6032266236027991,0.5983182161753591,0.46092289453285307,0.6002903253351549,0.4607040262641922,0.4566367242715791,0.4571382973872601,0.4573845241895035,0.45005699694496376,0.5081264946339623,0.6074505923234677,2,0.00014041306205462534,64,max,128
6,6,6_0,COMPLETED,Sobol,0.45263553873512374,0.49143677898864624,0.4892503761798368,0.4850827595640874,0.5042816105056769,0.4978888331585427,0.5249965801833022,0.5102412110710866,0.5061858232785819,0.521441645185093,0.5146977953307004,0.515528247685924,0.5171953020606231,0.5170816044260027,0.5187862527427168,0.5127828804090522,0.5126685003469125,0.5132169403630078,0.510270979020979,0.5193828558206415,0.521117809573407,0.5219566425792107,0.5150289544480416,0.5279134411995969,0.5397821350762527,0.5403788204907448,0.5367812615519038,0.5394935752078609,0.5529721955896453,0.5409675759135357,0.5556427699284843,0.5623951109844526,0.5480347694633408,0.5257443801012266,0.5507642387498933,0.5223656012037755,0.5075646345355889,0.5045369568191145,0.5037070813004423,0.5050362500569969,0.5143492418932041,0.31108949749428655,3,0.011085610714303211,64,max,128
9,9,9_0,COMPLETED,BoTorch,0.596443390634262,0.40538735123797365,0.40533491404860694,0.4053622725821896,0.5940837171127628,0.5934521909625644,0.5932743604942775,0.5937417354429804,0.599369944738704,0.594980498883597,0.5970754386841974,0.5955473986594318,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5956659523049566,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5957001504719347,0.5,0.5953604486799507,0.4041311385709726,0.4042679312388856,0.40462587205325795,0.40499065250102595,0.5143803862749013,0.07997523091116256,3,0.1,16,sum,128
16,16,16_0,COMPLETED,BoTorch,0.5,0.5082303588527655,0.5039943459030596,0.5025762619123615,0.4914139802106607,0.49057042542519724,0.5017144681045096,0.5194655966440199,0.5133468458993824,0.5001629085891157,0.5068589711543269,0.5227440609183348,0.4974028714094823,0.4932865198425364,0.5121439899198366,0.5094096203011078,0.5215891069481613,0.5050164217804667,0.5439248251748251,0.5175482815327785,0.5231302904857316,0.5178735661225933,0.5228534950526652,0.5147125596642192,0.5242950513538749,0.5377529057253552,0.5258930671774709,0.5393424036281179,0.5644992591301315,0.5533196088522904,0.5615442758299901,0.5395965928881289,0.5281179138321995,0.5250376179836761,0.5192127060029033,0.5181067894760841,0.5213350964388309,0.5157402763211891,0.5106652683416169,0.5146664538780721,0.5151848654711492,0.09947519868428065,2,0.0001,16,max,128
