trial_id,prefix_1_mae,prefix_1_n,prefix_2_mae,prefix_2_n,prefix_3_mae,prefix_3_n,prefix_4_mae,prefix_4_n,prefix_5_mae,prefix_5_n,prefix_6_mae,prefix_6_n,prefix_7_mae,prefix_7_n,prefix_8_mae,prefix_8_n,prefix_9_mae,prefix_9_n,prefix_10_mae,prefix_10_n,prefix_11_mae,prefix_11_n,prefix_12_mae,prefix_12_n,prefix_13_mae,prefix_13_n,prefix_14_mae,prefix_14_n,prefix_15_mae,prefix_15_n,prefix_16_mae,prefix_16_n,prefix_17_mae,prefix_17_n,prefix_18_mae,prefix_18_n,prefix_19_mae,prefix_19_n,prefix_20_mae,prefix_20_n
11,0.16765548140914352,150,9.673381799768519,150,13.94380931712963,150,14.803291377314816,150,14.777142650462963,150,14.73605613425926,150,19.508715277777778,149,28.025063657407408,149,43.116640625,149,50.08148148148148,149,54.797210648148145,147,75.23087962962963,146,88.3561863425926,146,90.10686921296296,146,90.56755208333334,146,91.79164930555555,146,95.59164930555555,146,97.07682291666667,145,98.18594907407407,144,96.2734201388889,143
12,0.18309339735243055,150,9.32689597800926,150,13.59074363425926,150,14.525847800925925,150,14.55832320601852,150,14.53339699074074,150,19.34673755787037,149,28.06586226851852,149,43.511947337962965,149,50.472991898148145,149,55.21048032407408,147,75.638125,146,88.81078703703703,146,90.5452662037037,146,90.9817361111111,146,92.20035300925926,146,95.99598958333333,146,97.48297453703704,145,98.5738425925926,144,96.65615162037037,143
13,0.02651010583948206,150,8.998119936342592,150,13.019231770833333,150,14.280027488425926,150,14.390263310185185,150,14.664390914351852,150,19.50402922453704,149,29.939508101851853,149,48.979479166666664,149,56.42482638888889,149,61.60282407407407,147,83.68789351851852,146,99.07523148148148,146,101.09494212962963,146,101.52341435185186,146,102.51944444444445,146,106.13681712962963,146,107.51289351851852,145,108.51579861111111,144,106.49636574074074,143
14,0.2217448368778935,150,9.795413773148148,150,14.031440972222223,150,14.890037615740741,150,14.870079571759259,150,14.79837818287037,150,19.59078269675926,149,28.19113136574074,149,43.60130208333333,149,50.53407407407408,149,55.21066550925926,147,75.55547453703704,146,88.66146990740741,146,90.36063078703704,146,90.78794560185185,146,91.96833912037037,146,95.76429976851851,146,97.23655092592593,145,98.32020833333333,144,96.39832175925926,143
15,0.44210159866898147,150,10.100732783564816,150,14.682850115740742,150,15.417200520833333,150,15.349701967592592,150,15.273777488425926,150,20.005674189814815,149,28.79974826388889,149,44.73725983796297,149,51.78005208333333,149,56.51782986111111,147,77.0528125,146,90.51074652777778,146,92.26873842592593,146,92.68581597222222,146,93.7996238425926,146,97.56607638888889,146,99.02350694444445,145,100.0719212962963,144,98.13658564814814,143
16,0.20100396050347222,150,9.275842737268519,150,13.43171730324074,150,14.522385706018518,150,14.581294849537038,150,14.757120949074075,150,19.54603443287037,149,29.443663194444444,149,47.81387152777778,149,55.10097800925926,149,60.088859953703704,147,81.6512037037037,146,96.40898148148148,146,98.31255787037037,146,98.7120949074074,146,99.6772800925926,146,103.32291666666667,146,104.70293981481481,145,105.69833333333334,144,103.69569444444444,143
17,0.2343778935185185,150,9.162557146990741,150,13.165496238425925,150,14.333207465277777,150,14.415321180555555,150,14.651931423611112,150,19.45902054398148,149,29.745980902777777,149,48.58939814814815,149,55.99380787037037,149,61.109033564814816,147,83.04267939814815,146,98.24991898148149,146,100.25622685185185,146,100.6796875,146,101.65912037037037,146,105.28707175925926,146,106.66229166666666,145,107.66381944444444,144,105.653125,143
18,0.3491968451605903,150,9.937792245370371,150,14.446006944444445,150,15.241715856481482,150,15.16845775462963,150,15.126304976851852,150,19.868638599537036,149,28.82261863425926,149,45.30115451388889,149,52.37806712962963,149,57.16493055555556,147,77.94388888888889,146,91.65039930555555,146,93.43104166666667,146,93.86273148148148,146,94.9603125,146,98.70376157407408,146,100.14916666666667,145,101.19560185185185,144,99.25653935185186,143
19,0.23134123625578704,150,9.94015625,150,14.086811342592593,150,14.92437789351852,150,14.918528645833334,150,14.858985821759259,150,19.633304398148148,149,28.081108217592593,149,43.37070891203704,149,50.37965856481482,149,55.14220486111111,147,75.51523148148148,146,88.68273726851852,146,90.41524305555555,146,90.87833333333333,146,92.09622685185185,146,95.90351273148148,146,97.39815972222222,145,98.50960648148148,144,96.60252893518519,143
20,0.065369223135489,150,9.001490162037037,150,13.012699652777778,150,14.280515046296296,150,14.397867476851852,150,14.672764756944444,150,19.510847800925927,149,29.950697337962964,149,48.99342013888889,149,56.43924189814815,149,61.61601273148148,147,83.70354166666667,146,99.09135416666666,146,101.11269675925926,146,101.54030092592592,146,102.53590277777778,146,106.1521875,146,107.52689814814815,145,108.52869212962963,144,106.5083449074074,143
21,0.1818901796694155,150,9.869349681712963,150,14.10687210648148,150,14.86095486111111,150,14.821652199074075,150,14.742641782407407,150,19.518871527777776,149,27.881006944444444,149,42.54658275462963,149,49.60671875,149,54.43990740740741,147,74.82115740740741,146,87.88895833333333,146,89.73513888888888,146,90.28123842592592,146,91.58541666666666,146,95.45635995370371,146,97.01705439814815,145,98.18627314814815,144,96.32679398148149,143
22,0.02433084841127749,150,9.044997829861112,150,13.08646412037037,150,14.303975694444444,150,14.401404803240741,150,14.65296875,150,19.485546875,149,29.865026041666667,149,48.83458912037037,149,56.269866898148145,149,61.432355324074074,147,83.49011574074073,146,98.83357638888889,146,100.85721064814815,146,101.28719907407407,146,102.28407407407407,146,105.90550925925926,146,107.2834375,145,108.28825231481481,144,106.27061342592593,143
23,0.2823293728298611,150,8.545145399305556,150,12.315610532407407,150,13.433813657407407,150,13.656927083333333,150,14.001258680555555,150,18.75935474537037,149,26.32552951388889,149,36.03387152777778,149,40.14942997685185,149,42.548425925925926,147,57.95377314814815,146,66.12845486111111,146,68.02018518518518,146,68.33795138888888,146,69.3314236111111,146,73.21439814814815,146,74.6848263888889,145,75.9977662037037,144,74.7082986111111,143
24,0.010697304054542825,150,9.021409143518518,150,13.074885706018518,150,14.306947337962963,150,14.40720775462963,150,14.658965567129629,150,19.478742766203705,149,29.82689814814815,149,48.79473958333333,149,56.22230324074074,149,61.38265625,147,83.43575231481482,146,98.77288194444445,146,100.79199074074074,146,101.22511574074075,146,102.2209837962963,146,105.8456712962963,146,107.23,145,108.2410300925926,144,106.22859953703704,143
25,0.012054187633373119,150,8.9871875,150,13.034765625,150,14.28441550925926,150,14.389924768518519,150,14.655240162037037,150,19.488456307870372,149,29.911530671296298,149,48.94134837962963,149,56.383535879629626,149,61.559820601851854,147,83.64043402777777,146,99.01627314814814,146,101.03671296296297,146,101.46729166666667,146,102.46481481481482,146,106.08412037037037,146,107.46266203703703,145,108.46832175925925,144,106.45096064814815,143
26,0.00016382386287053425,150,9.141354166666666,150,13.369215856481482,150,14.64425925925926,150,14.770324074074074,150,15.032944155092592,150,19.85585358796296,149,30.41072337962963,149,49.61338541666667,149,57.06759259259259,149,62.25842592592593,147,84.42495370370371,146,99.91804398148147,146,101.93237268518519,146,102.34462962962964,146,103.33585648148149,146,106.93414351851852,146,108.2940162037037,145,109.28255787037037,144,107.2521412037037,143
27,0.0002089066196371008,150,9.14144386574074,150,13.369340277777777,150,14.644353298611112,150,14.770403645833333,150,15.03300925925926,150,19.85590422453704,149,30.410830439814816,149,49.61358217592593,149,57.06778935185185,149,62.25864004629629,147,84.42520833333333,146,99.91835648148148,146,101.93268518518518,146,102.34494212962963,146,103.33616898148148,146,106.93444444444444,146,108.29431712962963,145,109.28287037037038,144,107.25243055555555,143
28,0.00010977456967035929,150,9.14146412037037,150,13.369415509259259,150,14.644427083333333,150,14.770477430555555,150,15.033084490740741,150,19.855979456018517,149,30.410908564814815,149,49.61365162037037,149,57.0678587962963,149,62.258715277777775,147,84.42527777777778,146,99.9184375,146,101.93276620370371,146,102.34502314814814,146,103.33625,146,106.93452546296297,146,108.29439814814815,145,109.28293981481481,144,107.25251157407408,143
29,0.014242436444317852,150,9.002113715277778,150,13.055102719907408,150,14.315400752314815,150,14.438278356481481,150,14.707022569444444,150,19.544638310185185,149,29.976591435185185,149,49.00414351851852,149,56.451336805555556,149,61.627546296296295,147,83.71000578703703,146,99.08928240740741,146,101.11075231481482,146,101.53613425925926,146,102.53065972222223,146,106.14623842592593,146,107.52042824074074,145,108.52251157407407,144,106.50181712962963,143
30,0.005939788111933956,150,8.981360677083334,150,13.028582175925926,150,14.311475694444445,150,14.444496527777778,150,14.72935329861111,150,19.569583333333334,149,30.024936342592593,149,49.08983796296296,149,56.53517361111111,149,61.71536458333333,147,83.81179976851851,146,99.21148148148148,146,101.23017361111111,146,101.65652777777778,146,102.65189814814815,146,106.26679398148148,146,107.64127314814814,145,108.64300925925926,144,106.62278935185185,143
