trial_id,prefix_1_mae,prefix_1_n,prefix_2_mae,prefix_2_n,prefix_3_mae,prefix_3_n,prefix_4_mae,prefix_4_n,prefix_5_mae,prefix_5_n,prefix_6_mae,prefix_6_n,prefix_7_mae,prefix_7_n,prefix_8_mae,prefix_8_n,prefix_9_mae,prefix_9_n,prefix_10_mae,prefix_10_n,prefix_11_mae,prefix_11_n,prefix_12_mae,prefix_12_n,prefix_13_mae,prefix_13_n,prefix_14_mae,prefix_14_n,prefix_15_mae,prefix_15_n,prefix_16_mae,prefix_16_n,prefix_17_mae,prefix_17_n,prefix_18_mae,prefix_18_n,prefix_19_mae,prefix_19_n,prefix_20_mae,prefix_20_n
18,0.14906568739149306,140,1.755019169560185,140,1.8967768012152777,138,1.9789044415509258,138,3.1008817997685183,138,15.953268229166667,138,20.76600983796296,138,25.352743055555557,138,30.155885416666667,137,33.57927951388889,137,42.893434606481485,136,47.49932002314815,135,50.36013888888889,130,53.719664351851854,128,59.66190972222222,128,61.105491898148145,128,63.852476851851854,127,65.42096643518518,126,58.1527025462963,123,60.98138888888889,123
19,0.11942813449435764,140,1.7260206886574074,140,1.8909049479166666,138,1.9761433015046297,138,3.107124927662037,138,15.966412037037037,138,20.780512152777778,138,25.36863425925926,138,30.188214699074074,137,33.616765046296294,137,42.932230902777775,136,47.538211805555555,135,50.39976273148148,130,53.759623842592596,128,59.703032407407406,128,61.14630787037037,128,63.892858796296295,127,65.46109953703704,126,58.19275462962963,123,61.02122685185185,123
20,0.1549189249674479,140,1.7422600188078703,140,1.8931382016782408,138,1.975603660300926,138,3.097868923611111,138,15.951940104166667,138,20.765062210648146,138,25.352369791666668,138,30.159548611111113,137,33.58400173611111,137,42.898125,136,47.50369212962963,135,50.36364583333334,130,53.7228125,128,59.66552083333333,128,61.10914351851852,128,63.8560474537037,127,65.42453125,126,58.15626736111111,123,60.98517361111111,123
21,0.23186403627748842,140,1.827003219039352,140,1.8907474320023148,138,1.9635731336805555,138,3.0528421585648147,138,15.88629050925926,138,20.693110532407406,138,25.275749421296297,138,30.030986689814814,137,33.435326967592594,137,42.74085358796296,136,47.342760416666664,135,50.19764467592593,130,53.55356481481481,128,59.489131944444445,128,60.932494212962965,128,63.67955439814815,127,65.248125,126,57.97939236111111,123,60.80841435185185,123
22,2.8874450231481483,140,3.7782711226851853,140,4.24613353587963,138,4.137620804398148,138,4.744143156828704,138,15.819379340277777,138,20.461328125,138,24.05734230324074,138,26.72709201388889,137,28.947881944444443,137,32.187534722222225,136,35.24347511574074,135,37.969172453703706,130,40.636495949074074,128,45.087037037037035,128,46.5851244212963,128,49.50984375,127,50.909872685185185,126,43.397268518518516,123,46.190127314814816,123
23,1.9778372757523148,140,3.1781025752314815,140,3.4067534722222224,138,3.397481915509259,138,3.8211689814814815,138,14.647709780092592,138,18.881636284722223,138,22.28333767361111,138,25.466478587962964,137,27.965321180555556,137,30.84661747685185,136,33.66116898148148,135,36.40195023148148,130,38.52533564814815,128,42.860480324074075,128,44.188046875,128,46.855503472222225,127,48.138764467592594,126,40.4915162037037,123,43.41262731481481,123
24,2.255134186921296,140,3.4395345052083335,140,3.6210181568287036,138,3.6594404658564814,138,4.087443576388889,138,14.663716724537037,138,18.85238425925926,138,22.3176953125,138,25.329461805555557,137,28.00252314814815,137,30.428819444444443,136,32.92198784722222,135,35.603680555555556,130,37.601655092592594,128,41.813043981481485,128,43.08071180555555,128,45.62050925925926,127,46.865384837962964,126,39.14654803240741,123,42.08925925925926,123
25,1.1513213433159721,140,2.6357734736689813,140,2.964197591145833,138,3.1373795572916667,138,3.919209346064815,138,15.165549768518519,138,19.693149594907407,138,23.567589699074073,138,26.433938078703704,137,28.803790509259258,137,34.14427662037037,136,37.542876157407406,135,40.12767071759259,130,42.643313078703706,128,47.23715856481481,128,48.640787037037036,128,51.35357638888889,127,52.69048032407407,126,45.007083333333334,123,47.72017939814815,123
26,0.22379783347800927,140,1.7981372974537038,140,1.8907416449652779,138,1.9658637152777778,138,3.0682667824074072,138,15.908352141203704,138,20.717065972222223,138,25.301021412037038,138,30.073043981481483,137,33.48451388888889,137,42.793194444444445,136,47.39681712962963,135,50.254328703703706,130,53.611990740740744,128,59.550046296296294,128,60.99358796296296,128,63.740625,127,65.30914351851852,126,58.040596064814814,123,60.869311342592596,123
27,1.5863818359375,140,3.153947844328704,140,3.4414210792824074,138,3.469015118634259,138,4.394621672453703,138,15.923781828703703,138,20.351798321759258,138,24.527957175925927,138,27.35152777777778,137,29.63312210648148,137,36.554913194444445,136,40.49387152777778,135,43.0846875,130,46.04076388888889,128,51.16294560185185,128,52.657418981481484,128,55.46822337962963,127,56.93258680555556,126,49.46660300925926,123,52.25484953703704,123
28,2.0307224754050925,140,3.4869346788194444,140,3.6794010416666665,138,3.6823220486111112,138,4.165898075810185,138,14.923504050925926,138,19.230788483796296,138,22.629758391203705,138,25.620980902777777,137,28.330144675925926,137,31.093912037037036,136,33.79182002314815,135,36.50793113425926,130,38.54680266203704,128,42.82530092592592,128,44.080237268518516,128,46.60623263888889,127,47.83757523148148,126,40.15912326388889,123,43.11244502314815,123
29,0.0006689209408230252,140,1.668555591724537,140,1.900303638599537,138,1.9953389033564815,138,3.1538447627314814,138,16.030497685185185,138,20.85128327546296,138,25.443622685185186,138,30.307262731481483,137,33.75361111111111,137,43.077838541666665,136,47.687725694444445,135,50.55441550925926,130,53.91747106481481,128,59.86722800925926,128,61.310943287037034,128,64.05791087962963,127,65.62645254629629,126,58.35869212962963,123,61.18743055555556,123
30,2.092020580150463,140,3.028984375,140,3.489775390625,138,3.5896100983796297,138,4.130913266782407,138,14.842359664351852,138,19.095963541666666,138,22.48359375,138,25.487430555555555,137,28.06576388888889,137,30.69900462962963,136,33.455703125,135,36.224068287037035,130,38.250784143518516,128,42.55312789351852,128,43.9417650462963,128,46.609157986111114,127,47.937277199074074,126,40.31880787037037,123,43.27732349537037,123
